book_id,isbn13,authors,original_publication_year,original_title,title,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
1671,9781847241700,Rainbow Rowell,2013,Forever Odd,Carry On,4.19,46197,2051,3611,12362,27273,42500,https://images.gr-assets.com/books/1429810397m/23734628.jpg,https://images.gr-assets.com/books/1429810397s/23734628.jpg
1672,9780061974590,Tracy Kidder,2011,At Home: A Short History of Private Life,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, A Man Who Would Cure the World",4.21,53019,674,1808,8174,19341,25181,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1673,9781593080650,Jodi Ellen Malpas,1988,Sushi for Beginners,"Beneath This Man (This Man, #2)",4.3,44170,1532,2681,8933,19848,41463,https://images.gr-assets.com/books/1372773964m/18149927.jpg,https://images.gr-assets.com/books/1372773964s/18149927.jpg
1674,9780385731060,Mark  Lawrence,1985,Still Life,"Prince of Thorns (The Broken Empire, #1)",3.87,54173,2166,4189,13524,23391,20292,https://images.gr-assets.com/books/1327917754m/9579634.jpg,https://images.gr-assets.com/books/1327917754s/9579634.jpg
1675,9780425181100,Jane Hamilton,2006,Watermelon,The Book of Ruth,3.82,56842,1246,3447,15031,22252,15268,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1676,9781416990660,Kurt Vonnegut Jr.,2002,The Kitchen God's Wife,Galápagos,3.87,48330,543,3003,14082,21793,14710,https://images.gr-assets.com/books/1355012643m/9593.jpg,https://images.gr-assets.com/books/1355012643s/9593.jpg
1677,9781586608290,Michael Crichton,1855,Låt den rätte komma in,Next,3.48,53487,2163,6912,19185,18044,10328,https://images.gr-assets.com/books/1358010468m/7661.jpg,https://images.gr-assets.com/books/1358010468s/7661.jpg
1678,9780060012380,Nancy Farmer,2004,The Rise of Nine,"The House of the Scorpion (Matteo Alacran, #1)",4.1,61613,1351,2784,10749,23275,27060,https://images.gr-assets.com/books/1401734230m/13376.jpg,https://images.gr-assets.com/books/1401734230s/13376.jpg
1679,9780385344430,Walt Whitman,1928,The Second Summer of the Sisterhood,Leaves of Grass,4.12,57763,1332,3015,11052,20850,29056,https://images.gr-assets.com/books/1418012204m/27494.jpg,https://images.gr-assets.com/books/1418012204s/27494.jpg
1680,9780399254830,Nora Roberts,2011,Phantoms,"Blue Dahlia (In the Garden, #1)",4.11,57413,589,2089,12105,20662,24699,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1681,9781904442490,"D.H. Lawrence, Doris Lessing, Chester Brown",1989,My Utmost for His Highest,Lady Chatterley's Lover,3.49,46541,2821,9235,25753,24177,13721,https://images.gr-assets.com/books/1425007748m/32067.jpg,https://images.gr-assets.com/books/1425007748s/32067.jpg
1682,9780671742520,Lev Grossman,1926,The Wee Free Men,"The Magician King (The Magicians, #2)",3.9,52061,820,3058,14646,28052,17088,https://images.gr-assets.com/books/1316177353m/10079321.jpg,https://images.gr-assets.com/books/1316177353s/10079321.jpg
1683,9780804179030,Michael   Lewis,2001,Written in My Own Heart's Blood,Liar's Poker,4.16,22315,458,1513,8684,21374,21671,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1684,9780804137260,George S. Clason,1995,Nightshade,The Richest Man in Babylon,4.23,50206,734,2052,8411,17013,27465,https://images.gr-assets.com/books/1348336780m/1052.jpg,https://images.gr-assets.com/books/1348336780s/1052.jpg
1685,9780345503820,Jodi Picoult,1977,Drachenreiter,Salem Falls,3.8,59930,816,3815,17863,24523,15417,https://images.gr-assets.com/books/1344397557m/10915.jpg,https://images.gr-assets.com/books/1344397557s/10915.jpg
1686,9780007151660,"David Eddings, Leigh Eddings",2016,The Long Dark Tea-Time of the Soul,Belgarath the Sorcerer,4.07,59737,951,3019,12160,19618,25339,https://images.gr-assets.com/books/1333692194m/189802.jpg,https://images.gr-assets.com/books/1333692194s/189802.jpg
1687,9780385339600,Frank Herbert,2007,Uprooted,The Great Dune Trilogy  ,4.35,51454,623,1404,5995,14927,29133,https://images.gr-assets.com/books/1419962914m/53764.jpg,https://images.gr-assets.com/books/1419962914s/53764.jpg
1688,9780786706210,"Elizabeth Strout, Goran Skrobonja",2011,Seveneves,My Name Is Lucy Barton,3.51,49578,2390,7926,21069,22643,11679,https://images.gr-assets.com/books/1450653428m/25893709.jpg,https://images.gr-assets.com/books/1450653428s/25893709.jpg
1689,9780060525120,Sarah Addison Allen,1845,Armada,"Garden Spells (Waverley Family, #1)",4.06,65409,815,2757,13797,27819,26389,https://images.gr-assets.com/books/1347309330m/1158967.jpg,https://images.gr-assets.com/books/1347309330s/1158967.jpg
1690,9781101904220,Jim Butcher,2004,The Desert Spear,"Ghost Story (The Dresden Files,  #13)",4.25,59657,282,1851,9767,23863,31024,https://images.gr-assets.com/books/1329104700m/8058301.jpg,https://images.gr-assets.com/books/1329104700s/8058301.jpg
1691,9780062310670,Frederick Douglass,1982,The Man in the Brown Suit,Narrative of the Life of Frederick Douglass,3.97,55576,1758,3733,13634,21887,24123,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1692,9780385737420,"Greg Behrendt, Liz Tuccillo",2007,The Summons,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,3.65,49015,2597,6009,15398,16040,15821,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1693,9780553381340,David Eddings,1895,Endurance: Shackleton's incredible voyage,"Pawn of Prophecy (The Belgariad, #1)",4.16,67451,762,2725,12867,25674,32105,https://images.gr-assets.com/books/1391346857m/44659.jpg,https://images.gr-assets.com/books/1391346857s/44659.jpg
1694,9781101875050,Janet Evanovich,2006,"Size 12 Is Not Fat (Heather Wells, #1)","Lean Mean Thirteen (Stephanie Plum, #13)",4.08,73839,309,2120,16987,30069,28335,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1695,9780553119220,"Rudyard Kipling, Alev Lytle Croutier",2004,Dark Matter,The Jungle Books,4,68750,686,3123,16621,25323,25228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1696,9780689862230,Rachel Caine,2007,Glass Sword,"Glass Houses (The Morganville Vampires, #1)",3.92,77454,2743,5916,17829,24463,31269,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1697,9780805094600,"John Eldredge, Stasi Eldredge",2015,When You Reach Me,Captivating: Unveiling the Mystery of a Woman's Soul,3.93,30395,2349,3982,10054,14859,21153,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1698,9781843432170,"Peter David, Robin Furth, Jae Lee, Richard Isanove, Stephen King",2013,The Bonfire of the Vanities,The Dark Tower: The Gunslinger Born,4.18,60746,1318,2554,9780,18142,29611,https://images.gr-assets.com/books/1489721554m/342445.jpg,https://images.gr-assets.com/books/1489721554s/342445.jpg
1699,9781416971730,Kate Morton,2006,In the Unlikely Event,The Lake House,4.04,46348,926,2137,11552,27411,20961,https://images.gr-assets.com/books/1455089249m/21104828.jpg,https://images.gr-assets.com/books/1455089249s/21104828.jpg
1700,9780006498520,Ruth Ozeki,2012,Death on the Nile,A Tale for the Time Being,3.98,51580,1325,3127,11371,23289,20199,https://images.gr-assets.com/books/1463767452m/15811545.jpg,https://images.gr-assets.com/books/1463767452s/15811545.jpg
1701,9780805448660,Tucker Max,1992,Shiloh,"I Hope They Serve Beer in Hell (Tucker Max, #1)",3.51,46092,4392,5839,12426,13919,13116,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1702,9780743470120,"Jay Crownover, Charlotte Connan de vries",1961,Siege and Storm,"Rule (Marked Men, #1)",4.16,79077,1414,3008,12953,30227,36363,https://images.gr-assets.com/books/1357012113m/17200687.jpg,https://images.gr-assets.com/books/1357012113s/17200687.jpg
1703,9780330488910,"Haruki Murakami, Philip Gabriel",1984,"Rødstrupe (Harry Hole, #3) ","South of the Border, West of the Sun",3.87,47812,683,3284,15329,24938,15883,https://images.gr-assets.com/books/1443685506m/17799.jpg,https://images.gr-assets.com/books/1443685506s/17799.jpg
1704,9780671035980,Kurt Vonnegut Jr.,1960,Leviathan,Mother Night,4.21,52249,199,1118,9073,23064,23636,https://images.gr-assets.com/books/1344621657m/9592.jpg,https://images.gr-assets.com/books/1344621657s/9592.jpg
1705,9780515114690,Robert B. Cialdini,1964,Hide and Seek,Influence: The Psychology of Persuasion,4.18,45874,876,2004,8199,17516,24202,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1706,9780060921150,"Edgar Allan Poe, Stephen Marlowe",2014,Goodnight Nobody,The Fall of the House of Usher and Other Tales ,4.14,57265,360,1775,10729,21651,23636,https://images.gr-assets.com/books/1355276847m/32559.jpg,https://images.gr-assets.com/books/1355276847s/32559.jpg
1707,9781416997860,Louise Fitzhugh,2005,The Death and Life of Charlie St. Cloud,Harriet the Spy (Harriet the Spy #1),3.96,77575,2267,4538,17737,25117,30311,https://images.gr-assets.com/books/1320540825m/232576.jpg,https://images.gr-assets.com/books/1320540825s/232576.jpg
1708,9780006479670,Sarah Waters,2010,How to Stop Worrying and Start Living,The Paying Guests,3.39,44839,2986,7472,17854,18501,8266,https://images.gr-assets.com/books/1396671788m/20821087.jpg,https://images.gr-assets.com/books/1396671788s/20821087.jpg
1709,9783822858650,Dean Koontz,2000,Born in Fire ,"Forever Odd (Odd Thomas, #2)",3.96,54958,490,2935,14032,23136,19271,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1710,9780345416260,Bill Bryson,2005,Animal Dreams,At Home: A Short History of Private Life,3.96,55296,995,2954,13153,24324,19627,https://images.gr-assets.com/books/1372727082m/7507825.jpg,https://images.gr-assets.com/books/1372727082s/7507825.jpg
1711,9780679776820,Marian Keyes,1995,Reason to Breathe,Sushi for Beginners,3.69,55373,1516,4753,17695,20269,13664,https://images.gr-assets.com/books/1407709390m/82748.jpg,https://images.gr-assets.com/books/1407709390s/82748.jpg
1712,9780812576400,Louise Penny,1991,The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass,"Still Life (Chief Inspector Armand Gamache, #1)",3.91,59317,1717,3419,15647,28773,21002,https://images.gr-assets.com/books/1324373974m/338691.jpg,https://images.gr-assets.com/books/1324373974s/338691.jpg
1713,9781606412380,Marian Keyes,2004,If Tomorrow Comes,"Watermelon (Walsh Family, #1)",3.79,55841,1605,4037,16205,20862,16425,https://images.gr-assets.com/books/1345767584m/9300.jpg,https://images.gr-assets.com/books/1345767584s/9300.jpg
1714,9781594202290,Amy Tan,2012,M.C. Escher: grafiek en tekeningen,The Kitchen God's Wife,3.98,58836,364,1910,14429,27340,18137,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1715,9780345443280,John Ajvide Lindqvist,1849,Pope Joan,Let the Right One In,4.07,52518,1331,2929,11393,24366,25794,https://images.gr-assets.com/books/1327893384m/943402.jpg,https://images.gr-assets.com/books/1327893384s/943402.jpg
1716,9780446613360,Pittacus Lore,2003,Birdsong,"The Rise of Nine (Lorien Legacies, #3)",4.2,70196,793,2254,12158,26601,34055,https://images.gr-assets.com/books/1331740153m/12971616.jpg,https://images.gr-assets.com/books/1331740153s/12971616.jpg
1717,9781423108370,"Edgar Allan Poe, Benjamin F. Fisher",1983,"Faith of the Fallen  (Sword of Truth, #6)",Essential Tales and Poems,4.35,59354,539,1225,7572,18628,32732,https://images.gr-assets.com/books/1328753072m/32552.jpg,https://images.gr-assets.com/books/1328753072s/32552.jpg
1718,9780590442980,Ann Brashares,2010,"Fablehaven: Keys to the Demon Prison (Fablehaven, #5)","The Second Summer of the Sisterhood (Sisterhood, #2)",3.78,67357,852,4713,24217,29115,18816,https://images.gr-assets.com/books/1467700995m/5454.jpg,https://images.gr-assets.com/books/1467700995s/5454.jpg
1719,9780803734740,Dean Koontz,1926,Moonwalking with Einstein: The Art and Science of Remembering Everything,Phantoms,3.93,56287,744,2845,14865,21315,18530,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1720,9780803734950,Morgan Matson,2003,While I Was Gone,Amy & Roger's Epic Detour,4.05,65273,1337,3224,13719,25917,27453,https://images.gr-assets.com/books/1327989202m/7664334.jpg,https://images.gr-assets.com/books/1327989202s/7664334.jpg
1721,9780061020670,Oswald Chambers,2014,"4th of July (Women's Murder Club, #4)",My Utmost for His Highest,4.39,47720,551,1349,5961,12904,29973,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1722,9781301347940,Terry Pratchett,2010,The Time Paradox,"The Wee Free Men (Discworld, #30; Tiffany Aching, #1)",4.25,63635,618,1831,10483,24449,34269,https://images.gr-assets.com/books/1443764106m/34494.jpg,https://images.gr-assets.com/books/1443764106s/34494.jpg
1723,9780062200570,Diana Gabaldon,1865,An Itchy Day,"Written in My Own Heart's Blood (Outlander, #8)",4.5,46663,336,924,5205,17069,39233,https://images.gr-assets.com/books/1365173799m/11710373.jpg,https://images.gr-assets.com/books/1365173799s/11710373.jpg
1724,9780140434740,Andrea Cremer,1997,Bitterblue,Nightshade (Nightshade #1; Nightshade World #4),4.03,69534,2297,4620,13283,21066,31810,https://images.gr-assets.com/books/1333400218m/7402393.jpg,https://images.gr-assets.com/books/1333400218s/7402393.jpg
1725,9780965476030,"Lewis Carroll, John Tenniel",1988,The Sky Is Everywhere,Alice's Adventures in Wonderland,3.99,30426,1724,4863,18094,27848,32502,https://images.gr-assets.com/books/1391204048m/6324090.jpg,https://images.gr-assets.com/books/1391204048s/6324090.jpg
1726,9780064410140,Cornelia Funke,2015,Wyrd Sisters,"Dragon Rider (Dragon Rider, #1)",3.94,61387,1073,3945,16083,21263,23447,https://images.gr-assets.com/books/1328004947m/100464.jpg,https://images.gr-assets.com/books/1328004947s/100464.jpg
1727,9788424133500,Douglas Adams,2015,Real,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",4.05,59276,393,2464,13614,24400,22898,https://images.gr-assets.com/books/1388257271m/357.jpg,https://images.gr-assets.com/books/1388257271s/357.jpg
1728,9780983212550,Naomi Novik,2015,NOS4A2,Uprooted,4.13,61454,1628,3598,11400,26980,33165,https://images.gr-assets.com/books/1480121122m/22544764.jpg,https://images.gr-assets.com/books/1480121122s/22544764.jpg
1729,9780961454740,Neal Stephenson,2010,The Tenant of Wildfell Hall,Seveneves,3.98,44612,1062,3140,10939,22562,19084,https://images.gr-assets.com/books/1449142000m/22816087.jpg,https://images.gr-assets.com/books/1449142000s/22816087.jpg
1730,9780060085900,Ernest Cline,1924,The Black Stallion,Armada,3.49,49958,2306,7355,18961,20175,10264,https://images.gr-assets.com/books/1377284428m/16278318.jpg,https://images.gr-assets.com/books/1377284428s/16278318.jpg
1731,9780452286030,Peter V. Brett,2002,Reckless,"The Desert Spear (Demon Cycle, #2)",4.24,53143,555,1691,7805,21853,26704,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1732,9780312624680,Agatha Christie,1959,The Grim Grotto,The Man in the Brown Suit,3.97,56053,1390,2894,13344,19619,21481,https://images.gr-assets.com/books/1390018729m/209194.jpg,https://images.gr-assets.com/books/1390018729s/209194.jpg
1733,9781844280130,John Grisham,2005,Strega Nona,The Summons,3.68,53304,821,4168,19241,20480,11924,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1734,9780545424940,Alfred Lansing,2016,Playing for Keeps,Endurance: Shackleton's Incredible Voyage,4.36,50142,457,979,5939,18166,28485,https://images.gr-assets.com/books/1391329559m/139069.jpg,https://images.gr-assets.com/books/1391329559s/139069.jpg
1735,9780141439630,Meg Cabot,2016,Art & Fear: Observations on the Perils (and Rewards) of Artmaking,"Size 12 Is Not Fat (Heather Wells, #1)",3.75,66089,1798,5185,19396,23130,18211,https://images.gr-assets.com/books/1259077761m/23220.jpg,https://images.gr-assets.com/books/1259077761s/23220.jpg
1736,9780486290720,Blake Crouch,2009,Frida. A Biography of Frida Kahlo,Dark Matter,4.11,63814,741,2798,13607,33493,30099,https://images.gr-assets.com/books/1472119680m/27833670.jpg,https://images.gr-assets.com/books/1472119680s/27833670.jpg
1737,9780486298570,Victoria Aveyard,1987,Bitten,"Glass Sword (Red Queen, #2)",3.95,78405,1971,5390,18465,32212,30390,https://images.gr-assets.com/books/1436460934m/23174274.jpg,https://images.gr-assets.com/books/1436460934s/23174274.jpg
1738,9781455561780,Rebecca Stead,2015,Born at Midnight,When You Reach Me,4.08,64430,1136,3036,12231,24803,26828,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1739,9780836204380,Tom Wolfe,1937,Don't Let the Pigeon Drive the Bus,The Bonfire of the Vanities,3.81,52062,1413,4001,13674,21544,15444,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
